timestamp,x,y,angle,speed,lateral_offset,steering_input,acceleration_input,nearest_hazard_type,nearest_hazard_distance,target_path_x,target_path_y,current_path_segment
1747503027.6251373,3134.480351435441,1490.5249320710063,359.8470135227627,1.5340000000000003,15.422746769488864,0.4960008569275942,0.050999999999999934,speedbreaker,17.304840073023747,3200.0,1500.0,5
1747503027.641252,3136.003848652319,1489.8573114942328,0.4066945522532137,1.5820000000000003,14.133701934284375,0.5596810294904913,0.04800000000000004,speedbreaker,18.94722411888755,3200.0,1500.0,5
1747503027.6575358,3137.579424120804,1489.262365837069,1.0140139060739046,1.6300000000000003,12.973653722665391,0.6073193538206851,0.04800000000000004,speedbreaker,20.599343189433323,3200.0,1500.0,5
1747503027.6737967,3139.2061366297435,1488.739867458014,1.661395997597623,1.6780000000000004,11.86336726381814,0.6473820915237241,0.04800000000000004,speedbreaker,22.263563710768885,3200.0,1500.0,5
1747503027.68917,3140.882902069746,1488.2894676532276,2.34195703541707,1.7260000000000004,10.80295989166281,0.6805610378194444,0.04800000000000004,speedbreaker,23.942267367553068,3200.0,1500.0,5
1747503027.7058525,3142.6085355736864,1487.9106917158276,3.0494429093982856,1.7740000000000005,9.792485760839755,0.7074858739812271,0.04800000000000004,speedbreaker,25.637809102503294,3200.0,1500.0,5
1747503027.7217782,3144.3817885976196,1487.602937238586,3.7781738700817296,1.8220000000000005,8.831916424067265,0.7287309606834356,0.04800000000000004,speedbreaker,27.352491300235304,3200.0,1500.0,5
1747503027.7374332,3146.2013812962523,1487.365475280546,4.5229951752881385,1.8700000000000006,7.921126222928011,0.7448213052064148,0.04800000000000004,speedbreaker,29.08854751819166,3200.0,1500.0,5
1747503027.7536783,3148.0660305126653,1487.1974539898295,5.279232950826682,1.9180000000000006,7.059882012419395,0.7562377755385512,0.04800000000000004,speedbreaker,30.848132084137493,3200.0,1500.0,5
1747503027.7701728,3149.974473682076,1487.0979042675892,6.04265458702622,1.9660000000000006,6.247836725246671,0.7634216361995527,0.04800000000000004,speedbreaker,32.633313451223,3200.0,1500.0,5
1747503027.7852025,3151.9254901006884,1487.0658176090456,6.811504698530089,2.0140000000000007,5.484526281974828,0.7688501115038662,0.04800000000000004,speedbreaker,34.446044653800676,3200.0,1500.0,5
1747503027.802185,3154.045466294824,1487.1027892275267,7.586606303507915,2.065000000000001,4.769435007871115,0.7751016049778343,0.051000000000000156,speedbreaker,36.406480480013514,3200.0,1500.0,5
1747503027.8190277,3156.080711140096,1487.2051696190404,8.367007100007385,2.113000000000001,4.059679275626607,0.7804007964994639,0.04800000000000004,speedbreaker,38.28218124470663,3200.0,1500.0,5
1747503027.8352208,3158.2878312364505,1487.3826562865772,9.143238909710096,2.164000000000001,3.4409188488649,0.7762318097027219,0.051000000000000156,speedbreaker,40.313215986492146,3200.0,1500.0,5
1747503027.8521042,3160.4030420915105,1487.6143901064756,9.915089042654476,2.212000000000001,2.832133190078224,0.7718501329443939,0.04800000000000004,speedbreaker,42.25883508431037,3200.0,1500.0,5
1747503027.867344,3162.5556048792,1487.9074665793878,10.674368497428148,2.260000000000001,2.3064122119648367,0.7592794547736617,0.04800000000000004,speedbreaker,44.24035342493565,3200.0,1500.0,5
