timestamp,lidar_points,camera_view
1747503024.5169163,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 111.32690928890979), (-29.166666666666664, 105.41606794037966), (-23.333333333333336, 100.59529824102285), (-17.5, 97.2730270375133), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_885.npy
1747503024.596291,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 99.90625867779592), (-29.166666666666664, 93.0330356954479), (-23.333333333333336, 87.70712915407717), (-17.5, 84.17217123394661), (-11.666666666666664, 105.25190270383831), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_890.npy
1747503024.6764076,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 92.94471642792543), (-35.0, 83.76967956189577), (-29.166666666666664, 77.46068918693152), (-23.333333333333336, 72.4960523696632), (-17.5, 68.77439155321056), (-11.666666666666664, 82.89819768234835), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_895.npy
1747503024.7572935,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 81.26639031872095), (-40.83333333333333, 71.61626389714628), (-35.0, 63.47831959659491), (-29.166666666666664, 58.15444177568419), (-23.333333333333336, 54.04003962569042), (-17.5, 57.72383104311129), (-11.666666666666664, 72.31531463657087), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_900.npy
1747503024.837845,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 62.658332077135974), (-46.66666666666667, 53.08260345971818), (-40.83333333333333, 45.7271121019585), (-35.0, 41.18785551511524), (-29.166666666666664, 39.129551880958296), (-23.333333333333336, 44.62102045229119), (-17.5, 53.96069767792313), (-11.666666666666664, 67.50767447822427), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_905.npy
1747503024.9183066,"[(-70.0, 73.27562923802465), (-64.16666666666666, 47.760725636309026), (-58.333333333333336, 34.3248210085944), (-52.5, 27.81630006407523), (-46.66666666666667, 29.67590283241216), (-40.83333333333333, 31.93073548452751), (-35.0, 34.503398792683605), (-29.166666666666664, 38.81821116104019), (-23.333333333333336, 44.350317610534354), (-17.5, 52.860498685838316), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_910.npy
1747503024.996641,"[(-70.0, 25.312991721388872), (-64.16666666666666, 25.653754810768874), (-58.333333333333336, 26.441757031199074), (-52.5, 27.53575664300664), (-46.66666666666667, 29.41008442542754), (-40.83333333333333, 31.681039091523925), (-35.0, 34.269861539354935), (-29.166666666666664, 38.60733308502927), (-23.333333333333336, 44.16234503456769), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_915.npy
1747503025.0769725,"[(-70.0, 25.17287940676395), (-64.16666666666666, 25.512193899958316), (-58.333333333333336, 26.299606604119663), (-52.5, 27.394645051064984), (-46.66666666666667, 28.762194760070443), (-40.83333333333333, 30.9460854929893), (-35.0, 34.141699682988495), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_920.npy
1747503025.1579328,"[(-70.0, 25.104893487704974), (-64.16666666666666, 25.424404727698672), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 166.08627569976443), (17.5, 167.3689035097237), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_925.npy
1747503025.2389772,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 149.61368395950655), (17.5, 149.99754983557077), (23.33333333333333, 151.8469312274076), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_930.npy
1747503025.31891,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 134.36302901081487), (23.33333333333333, 135.4796886308446), (29.16666666666667, 138.2838595086434), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_935.npy
1747503025.397946,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 120.20959565763219), (29.16666666666667, 122.35215725770087), (35.0, 125.92879935837436), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_940.npy
1747503025.4775567,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 140.19040437445167), (29.16666666666667, 109.11236035317707), (35.0, 112.96541514197656), (40.83333333333333, 118.3772332035167), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_945.npy
1747503025.5576584,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 99.96849304154485), (29.16666666666667, 97.21289778056834), (35.0, 102.62413940103758), (40.83333333333333, 109.67312503581262), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_950.npy
1747503025.6379986,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 180), (5.833333333333329, 166.85757675591745), (11.666666666666671, 180), (17.5, 97.05744028056597), (23.33333333333333, 79.87755085912768), (29.16666666666667, 84.62476684550722), (35.0, 90.83706291652534), (40.83333333333333, 99.25511796086836), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_955.npy
1747503025.7183201,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 180), (0.0, 149.5927642277052), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 77.67645324914048), (23.33333333333333, 64.39320027004094), (29.16666666666667, 68.81506842160209), (35.0, 75.17845697362377), (40.83333333333333, 83.01033561615532), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_960.npy
1747503025.7986388,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 179.72531735796414), (0.0, 133.30683967793334), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 69.1095833627353), (23.33333333333333, 57.882976825775756), (29.16666666666667, 49.83723663255228), (35.0, 53.86939884397031), (40.83333333333333, 60.532264923537745), (46.66666666666667, 70.23161004887213), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_965.npy
1747503025.8781595,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 130.87550578842723), (0.0, 116.31690166948071), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 64.3405846083609), (23.33333333333333, 54.95005882659322), (29.16666666666667, 47.78054173292558), (35.0, 42.686349545059606), (40.83333333333333, 38.7956858380783), (46.66666666666667, 40.97408234690686), (52.5, 48.873538215763965), (58.33333333333333, 62.701953135359354), (64.16666666666667, 180), (70.0, 180)]",camera_frame_970.npy
1747503025.9586546,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 122.65588387239526), (0.0, 98.75017632057386), (5.833333333333329, 180), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 46.464145156819804), (35.0, 42.098082496959734), (40.83333333333333, 38.17827018982963), (46.66666666666667, 35.36038440580983), (52.5, 33.4750349042065), (58.33333333333333, 31.98123103242037), (64.16666666666667, 31.152287568209992), (70.0, 30.59625635785944)]",camera_frame_975.npy
1747503026.039804,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 127.58420380405656), (0.0, 81.4032746554576), (5.833333333333329, 83.42206228931607), (11.666666666666671, 180), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 35.07329727921409), (52.5, 33.17519772264424), (58.33333333333333, 31.67098523628454), (64.16666666666667, 30.83657693814707), (70.0, 30.277675747777828)]",camera_frame_980.npy
1747503026.1215112,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 137.2848149260077), (0.0, 63.861941083424234), (5.833333333333329, 65.15248092697374), (11.666666666666671, 67.3059709951707), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 30.27877145140264)]",camera_frame_985.npy
1747503026.2021103,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 180), (-5.833333333333336, 88.5607177139874), (0.0, 46.915595278120016), (5.833333333333329, 48.058447649919216), (11.666666666666671, 50.05860528204544), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_990.npy
1747503026.2811105,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 180), (-11.666666666666664, 49.16795620307748), (-5.833333333333336, 32.42991208337591), (0.0, 33.33993978197966), (5.833333333333329, 34.69011345609248), (11.666666666666671, 35.96238676443032), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_995.npy
1747503026.3623545,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 180), (-23.333333333333336, 180), (-17.5, 21.2351400973427), (-11.666666666666664, 21.395375534737568), (-5.833333333333336, 21.73920452986084), (0.0, 22.579623392987198), (5.833333333333329, 23.33817284810038), (11.666666666666671, 25.265236007707507), (17.5, 180), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1000.npy
1747503026.4439375,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 180), (-29.166666666666664, 14.042489881250084), (-23.333333333333336, 13.889495478486548), (-17.5, 13.889495478486548), (-11.666666666666664, 14.023004215530477), (-5.833333333333336, 14.195348834027614), (0.0, 14.73887686025012), (5.833333333333329, 15.102906090966734), (11.666666666666671, 15.994509525910674), (17.5, 17.07486156770633), (23.33333333333333, 180), (29.16666666666667, 180), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1005.npy
1747503026.5245156,"[(-70.0, 180), (-64.16666666666666, 180), (-58.333333333333336, 180), (-52.5, 180), (-46.66666666666667, 180), (-40.83333333333333, 180), (-35.0, 9.794060994983552), (-29.166666666666664, 9.21823726789492), (-23.333333333333336, 9.083062925251653), (-17.5, 9.083062925251653), (-11.666666666666664, 9.056940205221375), (-5.833333333333336, 9.14080410345992), (0.0, 9.331689741665441), (5.833333333333329, 9.623230601600396), (11.666666666666671, 10.006632849687882), (17.5, 11.00840445033708), (23.33333333333333, 11.606511203590662), (29.16666666666667, 12.95234997492054), (35.0, 180), (40.83333333333333, 180), (46.66666666666667, 180), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1010.npy
1747503026.6074753,"[(-70.0, 180), (-64.16666666666666, 6.68860609202504), (-58.333333333333336, 5.961192961335166), (-52.5, 5.322987092814462), (-46.66666666666667, 5.322987092814462), (-40.83333333333333, 4.809632174945065), (-35.0, 4.464407208831228), (-29.166666666666664, 4.464407208831228), (-23.333333333333336, 4.327736336037777), (-17.5, 4.327736336037777), (-11.666666666666664, 4.327736336037777), (-5.833333333333336, 4.327736336037777), (0.0, 4.4190125437997025), (5.833333333333329, 4.4190125437997025), (11.666666666666671, 4.725044119397888), (17.5, 5.2081102137199435), (23.33333333333333, 5.2081102137199435), (29.16666666666667, 5.82432674789554), (35.0, 6.536141991591743), (40.83333333333333, 8.143579819111725), (46.66666666666667, 9.895182282618075), (52.5, 180), (58.33333333333333, 180), (64.16666666666667, 180), (70.0, 180)]",camera_frame_1015.npy
1747503026.6940525,"[(-70.0, 0.8050072652535943), (-64.16666666666666, 0.8050072652535943), (-58.333333333333336, 0.8050072652535943), (-52.5, 0.8050072652535943), (-46.66666666666667, 0.8050072652535943), (-40.83333333333333, 0.8050072652535943), (-35.0, 0.8050072652535943), (-29.166666666666664, 0.8050072652535943), (-23.333333333333336, 0.8050072652535943), (-17.5, 0.8050072652535943), (-11.666666666666664, 0.8050072652535943), (-5.833333333333336, 0.8050072652535943), (0.0, 0.8050072652535943), (5.833333333333329, 0.8050072652535943), (11.666666666666671, 0.8050072652535943), (17.5, 0.8050072652535943), (23.33333333333333, 0.8050072652535943), (29.16666666666667, 0.8050072652535943), (35.0, 0.8050072652535943), (40.83333333333333, 0.8050072652535943), (46.66666666666667, 0.8050072652535943), (52.5, 0.8050072652535943), (58.33333333333333, 0.8050072652535943), (64.16666666666667, 0.8050072652535943), (70.0, 0.8050072652535943)]",camera_frame_1020.npy
1747503026.7829254,"[(-70.0, 0.14833115219189863), (-64.16666666666666, 0.14833115219189863), (-58.333333333333336, 0.14833115219189863), (-52.5, 0.14833115219189863), (-46.66666666666667, 0.14833115219189863), (-40.83333333333333, 0.14833115219189863), (-35.0, 0.14833115219189863), (-29.166666666666664, 0.14833115219189863), (-23.333333333333336, 0.14833115219189863), (-17.5, 0.14833115219189863), (-11.666666666666664, 0.14833115219189863), (-5.833333333333336, 0.14833115219189863), (0.0, 0.14833115219189863), (5.833333333333329, 0.14833115219189863), (11.666666666666671, 0.14833115219189863), (17.5, 0.14833115219189863), (23.33333333333333, 0.14833115219189863), (29.16666666666667, 0.14833115219189863), (35.0, 0.14833115219189863), (40.83333333333333, 0.14833115219189863), (46.66666666666667, 0.14833115219189863), (52.5, 0.14833115219189863), (58.33333333333333, 0.14833115219189863), (64.16666666666667, 0.14833115219189863), (70.0, 0.14833115219189863)]",camera_frame_1025.npy
1747503026.8691308,"[(-70.0, 0.7604405364215081), (-64.16666666666666, 0.7604405364215081), (-58.333333333333336, 0.7604405364215081), (-52.5, 0.7604405364215081), (-46.66666666666667, 0.7604405364215081), (-40.83333333333333, 0.7604405364215081), (-35.0, 0.7604405364215081), (-29.166666666666664, 0.7604405364215081), (-23.333333333333336, 0.7604405364215081), (-17.5, 0.7604405364215081), (-11.666666666666664, 0.7604405364215081), (-5.833333333333336, 0.7604405364215081), (0.0, 0.7604405364215081), (5.833333333333329, 0.7604405364215081), (11.666666666666671, 0.7604405364215081), (17.5, 0.7604405364215081), (23.33333333333333, 0.7604405364215081), (29.16666666666667, 0.7604405364215081), (35.0, 0.7604405364215081), (40.83333333333333, 0.7604405364215081), (46.66666666666667, 0.7604405364215081), (52.5, 0.7604405364215081), (58.33333333333333, 0.7604405364215081), (64.16666666666667, 0.7604405364215081), (70.0, 0.7604405364215081)]",camera_frame_1030.npy
1747503026.9590843,"[(-70.0, 0.5558580405875092), (-64.16666666666666, 0.5558580405875092), (-58.333333333333336, 0.5558580405875092), (-52.5, 0.5558580405875092), (-46.66666666666667, 0.5558580405875092), (-40.83333333333333, 0.5558580405875092), (-35.0, 0.5558580405875092), (-29.166666666666664, 0.5558580405875092), (-23.333333333333336, 0.5558580405875092), (-17.5, 0.5558580405875092), (-11.666666666666664, 0.5558580405875092), (-5.833333333333336, 0.5558580405875092), (0.0, 0.5558580405875092), (5.833333333333329, 0.5558580405875092), (11.666666666666671, 0.5558580405875092), (17.5, 0.5558580405875092), (23.33333333333333, 0.5558580405875092), (29.16666666666667, 0.5558580405875092), (35.0, 0.5558580405875092), (40.83333333333333, 0.5558580405875092), (46.66666666666667, 0.5558580405875092), (52.5, 0.5558580405875092), (58.33333333333333, 0.5558580405875092), (64.16666666666667, 0.5558580405875092), (70.0, 0.5558580405875092)]",camera_frame_1035.npy
1747503027.0414414,"[(-70.0, 0.5676107148231259), (-64.16666666666666, 0.5676107148231259), (-58.333333333333336, 0.5676107148231259), (-52.5, 0.5676107148231259), (-46.66666666666667, 0.5676107148231259), (-40.83333333333333, 0.5676107148231259), (-35.0, 0.5676107148231259), (-29.166666666666664, 0.5676107148231259), (-23.333333333333336, 0.5676107148231259), (-17.5, 0.5676107148231259), (-11.666666666666664, 0.5676107148231259), (-5.833333333333336, 0.5676107148231259), (0.0, 0.5676107148231259), (5.833333333333329, 0.5676107148231259), (11.666666666666671, 0.5676107148231259), (17.5, 0.5676107148231259), (23.33333333333333, 0.5676107148231259), (29.16666666666667, 0.5676107148231259), (35.0, 0.5676107148231259), (40.83333333333333, 0.5676107148231259), (46.66666666666667, 0.5676107148231259), (52.5, 0.5676107148231259), (58.33333333333333, 0.5676107148231259), (64.16666666666667, 0.5676107148231259), (70.0, 0.5676107148231259)]",camera_frame_1040.npy
1747503027.1281486,"[(-70.0, 0.8518846897924824), (-64.16666666666666, 0.8518846897924824), (-58.333333333333336, 0.8518846897924824), (-52.5, 0.8518846897924824), (-46.66666666666667, 0.8518846897924824), (-40.83333333333333, 0.8518846897924824), (-35.0, 0.8518846897924824), (-29.166666666666664, 0.8518846897924824), (-23.333333333333336, 0.8518846897924824), (-17.5, 0.8518846897924824), (-11.666666666666664, 0.8518846897924824), (-5.833333333333336, 0.8518846897924824), (0.0, 0.8518846897924824), (5.833333333333329, 0.8518846897924824), (11.666666666666671, 0.8518846897924824), (17.5, 0.8518846897924824), (23.33333333333333, 0.8518846897924824), (29.16666666666667, 0.8518846897924824), (35.0, 0.8518846897924824), (40.83333333333333, 0.8518846897924824), (46.66666666666667, 0.8518846897924824), (52.5, 0.8518846897924824), (58.33333333333333, 0.8518846897924824), (64.16666666666667, 0.8518846897924824), (70.0, 0.8518846897924824)]",camera_frame_1045.npy
1747503027.2085922,"[(-70.0, 0.6915114785854882), (-64.16666666666666, 0.6915114785854882), (-58.333333333333336, 0.6915114785854882), (-52.5, 0.6915114785854882), (-46.66666666666667, 0.6915114785854882), (-40.83333333333333, 0.6915114785854882), (-35.0, 0.6915114785854882), (-29.166666666666664, 0.6915114785854882), (-23.333333333333336, 0.6915114785854882), (-17.5, 0.6915114785854882), (-11.666666666666664, 0.6915114785854882), (-5.833333333333336, 0.6915114785854882), (0.0, 0.6915114785854882), (5.833333333333329, 0.6915114785854882), (11.666666666666671, 0.6915114785854882), (17.5, 0.6915114785854882), (23.33333333333333, 0.6915114785854882), (29.16666666666667, 0.6915114785854882), (35.0, 0.6915114785854882), (40.83333333333333, 0.6915114785854882), (46.66666666666667, 0.6915114785854882), (52.5, 0.6915114785854882), (58.33333333333333, 0.6915114785854882), (64.16666666666667, 0.6915114785854882), (70.0, 0.6915114785854882)]",camera_frame_1050.npy
1747503027.2886124,"[(-70.0, 0.5215722356210338), (-64.16666666666666, 0.5215722356210338), (-58.333333333333336, 0.5215722356210338), (-52.5, 0.5215722356210338), (-46.66666666666667, 0.5215722356210338), (-40.83333333333333, 0.5215722356210338), (-35.0, 0.5215722356210338), (-29.166666666666664, 0.5215722356210338), (-23.333333333333336, 0.5215722356210338), (-17.5, 0.5215722356210338), (-11.666666666666664, 0.5215722356210338), (-5.833333333333336, 0.5215722356210338), (0.0, 0.5215722356210338), (5.833333333333329, 0.5215722356210338), (11.666666666666671, 0.5215722356210338), (17.5, 0.5215722356210338), (23.33333333333333, 0.5215722356210338), (29.16666666666667, 0.5215722356210338), (35.0, 0.5215722356210338), (40.83333333333333, 0.5215722356210338), (46.66666666666667, 0.5215722356210338), (52.5, 0.5215722356210338), (58.33333333333333, 0.5215722356210338), (64.16666666666667, 0.5215722356210338), (70.0, 0.5215722356210338)]",camera_frame_1055.npy
1747503027.36911,"[(-70.0, 0.36431741686517977), (-64.16666666666666, 0.36431741686517977), (-58.333333333333336, 0.36431741686517977), (-52.5, 0.36431741686517977), (-46.66666666666667, 0.36431741686517977), (-40.83333333333333, 0.36431741686517977), (-35.0, 0.36431741686517977), (-29.166666666666664, 0.36431741686517977), (-23.333333333333336, 0.36431741686517977), (-17.5, 0.36431741686517977), (-11.666666666666664, 0.36431741686517977), (-5.833333333333336, 0.36431741686517977), (0.0, 0.36431741686517977), (5.833333333333329, 0.36431741686517977), (11.666666666666671, 0.36431741686517977), (17.5, 0.36431741686517977), (23.33333333333333, 0.36431741686517977), (29.16666666666667, 0.36431741686517977), (35.0, 0.36431741686517977), (40.83333333333333, 0.36431741686517977), (46.66666666666667, 0.36431741686517977), (52.5, 0.36431741686517977), (58.33333333333333, 0.36431741686517977), (64.16666666666667, 0.36431741686517977), (70.0, 0.36431741686517977)]",camera_frame_1060.npy
1747503027.448018,"[(-70.0, 0.9699438442945257), (-64.16666666666666, 0.9699438442945257), (-58.333333333333336, 0.9699438442945257), (-52.5, 0.9699438442945257), (-46.66666666666667, 0.9699438442945257), (-40.83333333333333, 0.9699438442945257), (-35.0, 0.9699438442945257), (-29.166666666666664, 0.9699438442945257), (-23.333333333333336, 0.9699438442945257), (-17.5, 0.9699438442945257), (-11.666666666666664, 0.9699438442945257), (-5.833333333333336, 0.9699438442945257), (0.0, 0.9699438442945257), (5.833333333333329, 0.9699438442945257), (11.666666666666671, 0.9699438442945257), (17.5, 0.9699438442945257), (23.33333333333333, 0.9699438442945257), (29.16666666666667, 0.9699438442945257), (35.0, 0.9699438442945257), (40.83333333333333, 0.9699438442945257), (46.66666666666667, 0.9699438442945257), (52.5, 0.9699438442945257), (58.33333333333333, 0.9699438442945257), (64.16666666666667, 0.9699438442945257), (70.0, 0.9699438442945257)]",camera_frame_1065.npy
